title,abstract,date,section,url
"Massive iceberg breaks off Antarctica, but it's not related to climate change","A gigantic iceberg broke off Antarctica recently, but scientists say the incident is part of a normal cycle and not related to climate change.","October 2, 2019",science,https://www.foxnews.com/science/massive-iceberg-breaks-off-antarctica-not-climate-change
"Massive Mont Blanc glacier in danger of collapse, experts warn","Scientists warned on Tuesday that a portion of the massive Mont Blanc glacier is in danger of collapse, prompting Italian authorities to close off roads and evacuate certain areas.","October 1, 2019",science,https://www.foxnews.com/science/gigantic-mont-blanc-glacier-collapse-warn
UN report on world's oceans is damning: 'We're all in big trouble',"A damning new report from the United Nations says that the world's oceans are undergoing drastic, accelerated change. And the risks associated with these changes to the climate are getting ever greater, threatening hundreds of millions of people and the global economy itself. ","September 25, 2019",science,https://www.foxnews.com/science/un-report-on-worlds-oceans-is-damning
Arctic sea ice minimum tied for second-lowest on record,The amount of Arctic sea ice has reached its annual minimum -- a mere 1.6 million square miles.,"September 25, 2019",science,https://www.foxnews.com/science/arctic-sea-ice-second-lowest-record
Tucker Carlson: Pols who use kids to gain power may be a greater 'existential threat' than climate change?,"Climate activism has become a performative stunt, mixed with hypocrisy, on the left.","September 24, 2019",science,https://www.foxnews.com/opinion/tucker-carlson-kids-threat-climate-change-politicians
UN chief urges action to make Earth carbon neutral by 2050,"UNITED NATIONS (AP) — World leader after world leader told the United Nations on Monday that they will do more to prevent a warming world from reaching even more dangerous levels, but as they made their pledges, they conceded it was not enough.","September 24, 2019",science,https://www.foxnews.com/science/un-chief-urges-action-to-make-earth-carbon-neutral-by-2050
5 inconvenient truths about the 'climate strike',"Thousands of students around the world are leaving class Friday, going on ""strike"" to demand immediate action against climate change. But critics say they miss these important big-picture facts.","September 23, 2019",science,https://www.foxnews.com/science/5-inconvenient-truths-about-the-climate-strike
"In climate-change fight, college student launches push to stop childbirth until governments act",A Canadian college student is asking other young people to forgo having children in an effort to get their governments to take serious steps to address climate change.,"September 20, 2019",science,https://www.foxnews.com/world/no-future-no-children-climate-change-college-student
Soccer stadium turned into 'forest' as artist highlights climate change,A soccer stadium pitch in Austria has been turned into a “forest” by Swiss artist Klaus Littmann to highlight climate change and deforestation.,"September 19, 2019",science,https://www.foxnews.com/science/artist-soccer-stadium-forest
"France heat waves leave nearly 1,500 dead, health minister says","Two heat waves in France that saw temperatures soar past 100 degrees Fahrenheit this summer resulted in 1,435 deaths, according to health officials.","September 16, 2019",science,https://www.foxnews.com/world/france-heat-waves-1500-dead-health
"Mark Levin: Mainstream media doesn't 'follow' the Democratic Party, they 'lead' it","The mainstream media do not simply report on the politics of the Democratic Party but instead help lead it and prod along its top policy platforms, according to Mark Levin.","September 9, 2019",science,https://www.foxnews.com/media/mark-levin-media-democratic-party-leaders
Past sea-level rise? Scientists find evidence several million years old,A group of scientists studying evidence preserved in cave formations have found that sea level was as much as 52 feet higher than the present day more than 3 million years ago.,"September 5, 2019",science,https://www.foxnews.com/science/past-sea-level-rise-scientists-find-evidence-several-million-years-old
Russia maps 5 new Arctic islands discovered by eagle-eyed student,Russia has mapped five new Arctic islands that were first spotted by a student using satellite imagery.,"August 30, 2019",science,https://www.foxnews.com/science/russia-maps-5-new-arctic-islands-discovered-by-student
Teen climate crusader Greta Thunberg completes carbon-free voyage by yacht from Europe to New York City,Teenage climate activist Greta Thunberg arrived in New York City on Wenesday after a 15-day trip by yacht from England.,"August 30, 2019",science,https://www.foxnews.com/science/teen-climate-crusader-greta-thunberg-completes-carbon-free-voyage-by-yacht-from-europe-to-new-york-city
A giant lava raft drifting toward Australia could help save the Great Barrier Reef,"A large mass of hardened lava is headed toward Australia. Scientists think that the lava raft could help to save the declining Great Barrier Reef, according to recent news reports.","August 28, 2019",science,https://www.foxnews.com/science/a-giant-lava-raft-drifting-toward-australia-could-help-save-the-great-barrier-reef
Andrew Yang proposes 'giant space mirrors' to tackle climate change,Presidential candidate Andrew Yang climate plan aims to get the U.S. to net-zero carbon emissions with a range of new initiatives -- including investing in major geoengineering projects like giant mirrors in space.,"August 28, 2019",science,https://www.foxnews.com/science/andrew-yang-giant-space-mirrors-climate-change
Brazilian environmental minister heckled over record Amazon fires: 'Stop Ecocide!',The environmental minister of Brazil was met with boos and heckles when he took the stage at a meeting on climate change Wednesday as massive wildfires continued to rage for more than two weeks in the world’s largest rainforest.,"August 27, 2019",science,https://www.foxnews.com/world/brazilian-environment-minister-heckled-amazon-fires
"'Nuclear winter' coming? Nuclear war between US and Russia would cause catastrophic event, study confirms","Earlier this month, the U.S. pulled out of a Reagan-era nuclear treaty with Russia after the Trump administration assessed the country was in “material breach of the treaty” and made no effort to “come back into compliance.” If there were any kind of escalation between the two countries that would result in a nuclear war, it would almost certainly end in a nuclear winter, according to a new study.","August 22, 2019",science,https://www.foxnews.com/science/nuclear-winter-nuclear-war-between-us-russia
Spiders are getting angrier because of evolutionary trick to survive ‘climate chaos’,"Extreme weather conditions may be encouraging an increase in angry spiders populations, according to a new study.","August 20, 2019",science,https://www.foxnews.com/science/spiders-are-getting-angrier-because-of-evolutionary-trick-to-survive-climate-chaos
"Elton John paid for Prince Harry, Meghan Markle's private flight to France","Despite Prince Harry and Meghan Markle's professed commitments to fighting global climate change, the couple doesn't seem to have a ton of interest in lowering their own carbon footprints.","August 20, 2019",science,https://www.foxnews.com/entertainment/elton-john-prince-harry-meghan-markle-private-jet-flights-climate-change
"Climate change will shrink 'virtually all' economies around the globe by 2100, study warns","Plastic pollution found in the world's oceans and the melting permafrost in the Arctic could have startling economic burdens, perhaps as much as $2.5 trillion and $70 trillion, respectively.","August 19, 2019",science,https://www.foxnews.com/science/climate-change-shrink-economies-globe-2100
